taxonKey	canonicalName	year	classKey	obs	ncells	method	fit	ucl	lcl	em1	em2	em	em_status	growth
2225776	Eriocheir sinensis	2004	229	15	9	basic	5.644966461865277	8.024331348464742	3.971127932258242	1	-1	2	2	1.5154390921562313
2225776	Eriocheir sinensis	2005	229	8	5	basic	9.11032935401216	12.070096579609974	6.876341079058507	1	-1	2	2	1.4516841393556308
2225776	Eriocheir sinensis	2006	229	29	3	basic	13.745361513665891	17.53580977037068	10.774236583051943	1	-1	2	2	1.385240942255893
2225776	Eriocheir sinensis	2007	229	586	28	basic	19.43910360218653	24.210149311743006	15.608278329504282	1	-1	2	2	1.3159000646420962
2225776	Eriocheir sinensis	2008	229	538	30	basic	25.86299049709599	31.547879917670734	21.20251120514166	1	-1	2	2	1.2464547736972131
2225776	Eriocheir sinensis	2009	229	350	34	basic	32.523939761864945	38.928595927949786	27.172997957368917	1	-1	2	2	1.1828205006888688
2225776	Eriocheir sinensis	2010	229	444	43	basic	38.88057761340544	45.88272571199669	32.947025097002665	1	-1	2	2	1.129567645511628
2225776	Eriocheir sinensis	2011	229	330	43	basic	44.47884274177391	52.10973799167974	37.965407770105	1	-1	2	2	1.0879645856118758
2225776	Eriocheir sinensis	2012	229	214	56	basic	49.055332316305275	57.35673880450675	41.95541236863458	1	-1	2	2	1.057084433650508
2225776	Eriocheir sinensis	2013	229	199	45	basic	52.57695423934757	61.41999590241746	45.007103573864704	1	0	3	3	1.034843255442894
2225776	Eriocheir sinensis	2014	229	318	58	basic	55.21803820016901	64.3088336320004	47.412331564323544	1	0	3	3	1.0191019232919185
2225776	Eriocheir sinensis	2015	229	156	49	basic	57.30057717418221	66.36397165531793	49.47497961013472	0	0	0	1	1.0094448076040423
2225776	Eriocheir sinensis	2016	229	245	74	basic	59.229645473556545	68.22656093675408	51.41913727961821	0	0	0	1	1.0071830981524472
2225776	Eriocheir sinensis	2017	229	264	54	basic	61.44775942956097	70.67576813985688	53.42463532113855	1	0	3	3	1.013489040639688
2225776	Eriocheir sinensis	2018	229	162	53	basic	64.41890925176824	74.39129419567291	55.7833536041497	1	0	3	3	1.0285291295386807
2225776	Eriocheir sinensis	2019	229	139	50	basic	68.6432923046889	79.8094545241366	59.039390840617145	1	1	4	3	1.0511282900058392
2225776	Eriocheir sinensis	2020	229	264	84	basic	74.70048828095422	87.22616699749359	63.97349719119632	1	1	4	3	1.0777571398585486
2225776	Eriocheir sinensis	2021	229	239	100	basic	83.32134660931084	97.08070929953755	71.5121145166786	1	1	4	3	1.1024107086140613
2225776	Eriocheir sinensis	2022	229	218	93	basic	95.49576943722019	110.47283709327436	82.54917878778649	1	1	4	3	1.1223964023945028
2225776	Eriocheir sinensis	2023	229	202	114	basic	112.63468018728929	130.41893290294917	97.27553276588768	1	1	4	3	1.1394134396783697
2225776	Eriocheir sinensis	2024	229	387	161	basic	136.82190069360345	163.7871241987809	114.29611821433777	1	1	4	3	1.155041453015084
2225776	Eriocheir sinensis	2025	229	261	145	basic	171.2205072016696	221.66639432842797	132.2548786667265	1	1	4	3	1.1700808291696139
2226990	Pacifastacus leniusculus	2009	229	1	1	basic								
2226990	Pacifastacus leniusculus	2010	229	0	0	basic								
2226990	Pacifastacus leniusculus	2011	229	0	0	basic								
2226990	Pacifastacus leniusculus	2012	229	0	0	basic								
2226990	Pacifastacus leniusculus	2013	229	0	0	basic								
2226990	Pacifastacus leniusculus	2014	229	0	0	basic								
2226990	Pacifastacus leniusculus	2015	229	0	0	basic								
2226990	Pacifastacus leniusculus	2016	229	0	0	basic								
2226990	Pacifastacus leniusculus	2017	229	0	0	basic								
2226990	Pacifastacus leniusculus	2018	229	0	0	basic								
2226990	Pacifastacus leniusculus	2019	229	0	0	basic								
2226990	Pacifastacus leniusculus	2020	229	0	0	basic								
2226990	Pacifastacus leniusculus	2021	229	0	0	basic								
2226990	Pacifastacus leniusculus	2022	229	0	0	basic								
2226990	Pacifastacus leniusculus	2023	229	0	0	basic								
2226990	Pacifastacus leniusculus	2024	229	0	0	basic								
2226990	Pacifastacus leniusculus	2025	229	0	0	basic								
2227289	Procambarus acutus	2013	229	0	0	basic	0.05566560062215097	0.8488729297293102	0.003650321484056418	1	-1	2	2	1.4790621334568208
2227289	Procambarus acutus	2014	229	0	0	basic	0.12281255814658616	1.032623784408386	0.014606408128735829	1	-1	2	2	1.4626911922581782
2227289	Procambarus acutus	2015	229	3	1	basic	0.25502463100152145	1.2840816541102567	0.050649086223824955	1	-1	2	2	1.446124235331069
2227289	Procambarus acutus	2016	229	0	0	basic	0.49843089103903726	1.6378990679416454	0.15167806002489265	1	-1	2	2	1.4291774075628445
2227289	Procambarus acutus	2017	229	2	2	basic	0.9168773545955115	2.1554972748243073	0.3900093464226648	1	-1	2	2	1.411518530351713
2227289	Procambarus acutus	2018	229	1	1	basic	1.587453508215069	2.949851157137119	0.8542833202438732	1	-1	2	2	1.3924860633624
2227289	Procambarus acutus	2019	229	0	0	basic	2.5868679058565878	4.204323680018093	1.591667547899654	1	-1	2	2	1.3705877492331655
2227289	Procambarus acutus	2020	229	6	4	basic	3.9676280633349323	6.084293023000874	2.587329766901768	1	-1	2	2	1.3419352689310122
2227289	Procambarus acutus	2021	229	20	9	basic	5.727579258832822	8.50746771240963	3.8560433345353604	1	-1	2	2	1.2958883693758612
2227289	Procambarus acutus	2022	229	10	7	basic	7.78206233709387	11.074894788403128	5.468268130350974	1	-1	2	2	1.2164558861635328
2227289	Procambarus acutus	2023	229	11	8	basic	9.951802231037686	13.425668001442164	7.376792546564395	1	-1	2	2	1.1122650921124473
2227289	Procambarus acutus	2024	229	370	15	basic	11.978217525094355	16.181236652716617	8.866917786187221	0	-1	-1	0	1.005101458216344
2227289	Procambarus acutus	2025	229	110	12	basic	13.569569778661258	21.245553233312805	8.666906526549658	0	-1	-1	0	0.904150342580697
2227300	Procambarus clarkii	2003	229	0	0	basic	0.002607524109338696	1.0538898250421251	6.451511172442322e-6	1	-1	2	2	1.7523350378857299
2227300	Procambarus clarkii	2004	229	0	0	basic	0.012648871641735927	1.0913978653753134	1.465954432246319e-4	1	-1	2	2	1.6534706052710177
2227300	Procambarus clarkii	2005	229	0	0	basic	0.048672642686932686	1.1862138849072996	0.0019971323690204123	1	-1	2	2	1.558958892877945
2227300	Procambarus clarkii	2006	229	0	0	basic	0.14914385454241974	1.3577958627841749	0.01638235169030427	1	-1	2	2	1.4696880462351933
2227300	Procambarus clarkii	2007	229	0	0	basic	0.3675249946363939	1.64287140444687	0.08221862119997085	1	-1	2	2	1.3869420956510672
2227300	Procambarus clarkii	2008	229	2	2	basic	0.7412909757195093	2.0974788112329894	0.2619870616762774	1	-1	2	2	1.3114720602892447
2227300	Procambarus clarkii	2009	229	1	1	basic	1.2555950780676883	2.758524874133666	0.5715079877838408	1	-1	2	2	1.2426121107971213
2227300	Procambarus clarkii	2010	229	0	0	basic	1.8446341084915294	3.5485651335062496	0.9588875689730515	1	-1	2	2	1.1784241709710492
2227300	Procambarus clarkii	2011	229	2	1	basic	2.4379821420183467	4.296835139989899	1.383287170941899	1	0	3	3	1.120617097563659
2227300	Procambarus clarkii	2012	229	7	7	basic	3.009718054052894	4.9337850325567105	1.8359946177464146	1	0	3	3	1.0817580100608932
2227300	Procambarus clarkii	2013	229	6	6	basic	3.595416211708797	5.570866496469455	2.320468053508544	1	0	3	3	1.0750056074757366
2227300	Procambarus clarkii	2014	229	4	4	basic	4.283696366091519	6.401577188144316	2.8664896192847413	1	0	3	3	1.1012486984387098
2227300	Procambarus clarkii	2015	229	8	3	basic	5.207688793364507	7.598987189895168	3.568899629755581	1	0	3	3	1.1506904795078559
2227300	Procambarus clarkii	2016	229	23	6	basic	6.551857673361493	9.317886705308869	4.606928623367818	1	0	3	3	1.2065174298599373
2227300	Procambarus clarkii	2017	229	16	7	basic	8.574922020379173	11.78044499905569	6.24163923022243	1	0	3	3	1.2538580643917685
2227300	Procambarus clarkii	2018	229	26	9	basic	11.64024756682974	15.402385990836905	8.79703725758423	1	0	3	3	1.2900780071331461
2227300	Procambarus clarkii	2019	229	18	17	basic	16.23684546815526	20.937821014087593	12.59133653780746	1	0	3	3	1.317699624113164
2227300	Procambarus clarkii	2020	229	34	24	basic	22.964686362720865	29.436323667382386	17.915852050591155	1	0	3	3	1.336432910555301
2227300	Procambarus clarkii	2021	229	67	40	basic	32.45685029501955	41.68394375890175	25.272252001067997	1	0	3	3	1.339522089321996
2227300	Procambarus clarkii	2022	229	73	36	basic	45.235488640360124	57.56078980770336	35.549363366419634	1	0	3	3	1.3086458043648141
2227300	Procambarus clarkii	2023	229	94	58	basic	61.549036575782765	76.70644159053458	49.38677671464963	1	0	3	3	1.2399453937947833
2227300	Procambarus clarkii	2024	229	196	109	basic	81.26922558692841	103.10448346213344	64.05819422900967	1	0	3	3	1.1561809113340156
2227300	Procambarus clarkii	2025	229	139	83	basic	103.87698097174199	149.90616639814607	71.98120954640791	1	0	3	3	1.0722009761521312
2286388	Mulinia lateralis	2019	137	3	1	basic	1.5011623244120837	6.007478134305671	0.3751138620656406	1	-1	2	2	2.391013686988417
2286388	Mulinia lateralis	2020	137	9	7	basic	6.4558972850258005	11.64263415527138	3.5798264549893872	1	-1	2	2	1.429898934192987
2286388	Mulinia lateralis	2021	137	10	10	basic	8.905683595743431	14.588522565678833	5.43654780327669	0	-1	-1	0	0.6236932288408121
2286388	Mulinia lateralis	2022	137	5	4	basic	5.975426439218475	10.27684542744838	3.4743853434970355	-1	0	-3	0	0.4200030403568622
2286388	Mulinia lateralis	2023	137	9	5	basic	3.5630647808036393	6.918959856371636	1.8348756020765358	-1	1	-2	0	0.4727115956644443
2286388	Mulinia lateralis	2024	137	2	2	basic	3.0383295621015223	6.373060168744373	1.448510806976865	0	0	0	1	0.7763178675535226
2286388	Mulinia lateralis	2025	137	7	5	basic	4.56042284706087	11.063884919242337	1.8797607436989683	0	0	0	1	0.7363760110062597
2340977	Ameiurus melas	2000		0	0	basic								
2340977	Ameiurus melas	2001		0	0	basic								
2340977	Ameiurus melas	2002		0	0	basic								
2340977	Ameiurus melas	2003		2	1	basic								
2340977	Ameiurus melas	2004		0	0	basic								
2340977	Ameiurus melas	2005		0	0	basic								
2340977	Ameiurus melas	2006		0	0	basic								
2340977	Ameiurus melas	2007		0	0	basic								
2340977	Ameiurus melas	2008		0	0	basic								
2340977	Ameiurus melas	2009		3	2	basic								
2340977	Ameiurus melas	2010		0	0	basic								
2340977	Ameiurus melas	2011		0	0	basic								
2340977	Ameiurus melas	2012		0	0	basic								
2340977	Ameiurus melas	2013		0	0	basic								
2340977	Ameiurus melas	2014		0	0	basic								
2340977	Ameiurus melas	2015		0	0	basic								
2340977	Ameiurus melas	2016		0	0	basic								
2340977	Ameiurus melas	2017		0	0	basic								
2340977	Ameiurus melas	2018		0	0	basic								
2340977	Ameiurus melas	2019		0	0	basic								
2340977	Ameiurus melas	2020		0	0	basic								
2340977	Ameiurus melas	2021		0	0	basic								
2340977	Ameiurus melas	2022		0	0	basic								
2340977	Ameiurus melas	2023		1	1	basic								
2340977	Ameiurus melas	2024		0	0	basic								
2340977	Ameiurus melas	2025		2	2	basic								
2362868	Pseudorasbora parva	2000		61	9	basic	16.74835411788703	28.331384898316653	9.900940835222286	1	0	3	3	1.0875281024232604
2362868	Pseudorasbora parva	2001		644	38	basic	20.048752430063956	30.263816263097233	13.281618897882481	1	0	3	3	1.0840184759196005
2362868	Pseudorasbora parva	2002		151	13	basic	23.55478223296427	32.83608946302351	16.89688921901486	1	0	3	3	1.0799316675618782
2362868	Pseudorasbora parva	2003		184	29	basic	27.163901805414046	36.136910712781614	20.418944141597287	1	0	3	3	1.0748984478802581
2362868	Pseudorasbora parva	2004		116	15	basic	30.75720756705814	40.05468949627672	23.617854219317667	1	0	3	3	1.0684146487879178
2362868	Pseudorasbora parva	2005		108	28	basic	34.21164263507757	44.243556176983454	26.45439455879783	1	0	3	3	1.0599290171150966
2362868	Pseudorasbora parva	2006		768	34	basic	37.4141537115644	48.28716316639574	28.98946233658095	1	0	3	3	1.0491362738772236
2362868	Pseudorasbora parva	2007		1221	55	basic	40.274857273642795	51.87383523191153	31.269408193177963	1	0	3	3	1.0365152152714086
2362868	Pseudorasbora parva	2008		383	67	basic	42.73648466717421	54.85743957450144	33.29369974016357	1	0	3	3	1.023474939348846
2362868	Pseudorasbora parva	2009		904	64	basic	44.7784263586897	57.232772830338035	35.03425341813467	1	0	3	3	1.0115637242982003
2362868	Pseudorasbora parva	2010		451	40	basic	46.41515414641486	59.07856503329254	36.466128336417825	0	0	0	1	1.0016897754275365
2362868	Pseudorasbora parva	2011		601	63	basic	47.69011781550611	60.504833618919776	37.58951477466202	0	0	0	1	0.9940484255979924
2362868	Pseudorasbora parva	2012		674	47	basic	48.666987798766506	61.62386392798375	38.43439132887202	0	0	0	1	0.988415343479497
2362868	Pseudorasbora parva	2013		327	26	basic	49.42023354842575	62.543885689934115	39.0503317316919	0	0	0	1	0.9844750451579087
2362868	Pseudorasbora parva	2014		997	62	basic	50.02663400035232	63.36957209203938	39.49315147292272	0	0	0	1	0.9820409738696907
2362868	Pseudorasbora parva	2015		311	27	basic	50.558682405444564	64.19375618081031	39.81976626160939	0	0	0	1	0.9810729783749924
2362868	Pseudorasbora parva	2016		1158	42	basic	51.08022657839813	65.07833510453695	40.09305928169928	0	0	0	1	0.9814957028897389
2362868	Pseudorasbora parva	2017		335	37	basic	51.64423103224416	66.03779851206698	40.38787874529844	0	0	0	1	0.9829129559004198
2362868	Pseudorasbora parva	2018		114	32	basic	52.29230118088385	67.04534313336711	40.78560322008956	0	0	0	1	0.9843381644472441
2362868	Pseudorasbora parva	2019		186	49	basic	53.05553404762029	68.0774942790194	41.34831522354823	0	0	0	1	0.9842286182911041
2362868	Pseudorasbora parva	2020		323	57	basic	53.956282539596124	69.20649834922982	42.06657604321815	0	0	0	1	0.9812344719819474
2362868	Pseudorasbora parva	2021		886	87	basic	55.01047122852872	70.74080875193357	42.7780230135137	0	0	0	1	0.9750717425487785
2362868	Pseudorasbora parva	2022		635	78	basic	56.230134517858694	73.36674595840798	43.09620096397545	0	0	0	1	0.9663664395855353
2362868	Pseudorasbora parva	2023		484	65	basic	57.62585047711775	78.1302369758183	42.50260554359917	0	0	0	1	0.955989349065452
2362868	Pseudorasbora parva	2024		549	61	basic	59.208738778749826	86.18194880446019	40.6775989218383	0	0	0	1	0.9446823386668032
2362868	Pseudorasbora parva	2025		106	39	basic	60.99173744614058	98.6682312916832	37.70202412671106	0	0	0	1	0.9329465180987715
2367911	Misgurnus mohoity	2013		1	1	basic	0.929842275548495	7.000223212444417	0.12351129830548503	-1	1	-2	0	0.0011678562383805504
2367911	Misgurnus mohoity	2014		0	0	basic	0.027605267924283534	0.41339946124453014	0.0018433764158214908	-1	1	-2	0	0.02616796816078829
2367911	Misgurnus mohoity	2015		0	0	basic	0.007002864634074754	0.2462931357979383	1.9911278860572056e-4	0	1	1	2	0.4412925328589765
2367911	Misgurnus mohoity	2016		0	0	basic	0.011138579278443736	0.351133388959445	3.5333566172627835e-4	1	1	4	3	2.1612902801816247
2367911	Misgurnus mohoity	2017		0	0	basic	0.05972051354203437	0.8262261646356925	0.004316662786026513	1	1	4	3	3.663129791269732
2367911	Misgurnus mohoity	2018		0	0	basic	0.4847873279386539	2.3347598342382176	0.10066078312786357	1	-1	2	2	3.6487741407066556
2367911	Misgurnus mohoity	2019		6	3	basic	2.8439678677209907	6.1693945648998305	1.3110124741650078	1	-1	2	2	2.432450699432554
2367911	Misgurnus mohoity	2020		24	9	basic	7.635139889114494	12.615535654365695	4.620918423402319	1	-1	2	2	1.292375038873814
2367911	Misgurnus mohoity	2021		16	7	basic	8.791405172577248	13.661316245328372	5.657493283990675	0	-1	-1	0	0.635771165600367
2367911	Misgurnus mohoity	2022		8	8	basic	5.777582553314809	9.54820966769176	3.4959915337130685	-1	0	-3	0	0.44854350686994793
2367911	Misgurnus mohoity	2023		2	1	basic	3.4504874226942657	6.512465863965388	1.828165199306232	-1	1	-2	0	0.5532486636423225
2367911	Misgurnus mohoity	2024		67	4	basic	2.857588438665627	5.299647281941613	1.540821728385625	0	1	1	2	0.7480739164860563
2367911	Misgurnus mohoity	2025		4	4	basic	4.123699422202071	10.263398630092734	1.6568485291812198	0	1	1	2	0.9648591913098382
2367919	Misgurnus anguillicaudatus	2006		1	1	basic								
2367919	Misgurnus anguillicaudatus	2007		0	0	basic								
2367919	Misgurnus anguillicaudatus	2008		0	0	basic								
2367919	Misgurnus anguillicaudatus	2009		0	0	basic								
2367919	Misgurnus anguillicaudatus	2010		0	0	basic								
2367919	Misgurnus anguillicaudatus	2011		0	0	basic								
2367919	Misgurnus anguillicaudatus	2012		0	0	basic								
2367919	Misgurnus anguillicaudatus	2013		0	0	basic								
2367919	Misgurnus anguillicaudatus	2014		0	0	basic								
2367919	Misgurnus anguillicaudatus	2015		0	0	basic								
2367919	Misgurnus anguillicaudatus	2016		0	0	basic								
2367919	Misgurnus anguillicaudatus	2017		0	0	basic								
2367919	Misgurnus anguillicaudatus	2018		0	0	basic								
2367919	Misgurnus anguillicaudatus	2019		0	0	basic								
2367919	Misgurnus anguillicaudatus	2020		0	0	basic								
2367919	Misgurnus anguillicaudatus	2021		0	0	basic								
2367919	Misgurnus anguillicaudatus	2022		0	0	basic								
2367919	Misgurnus anguillicaudatus	2023		0	0	basic								
2367919	Misgurnus anguillicaudatus	2024		0	0	basic								
2367919	Misgurnus anguillicaudatus	2025		0	0	basic								
2394486	Lepomis gibbosus	2000		74	20	basic	22.923223047864315	31.068793392225952	16.913246300502358	0	0	0	1	0.9702790976549043
2394486	Lepomis gibbosus	2001		228	31	basic	23.182724971332313	30.012442442976056	17.907197593717136	0	0	0	1	0.9780420557786619
2394486	Lepomis gibbosus	2002		19	10	basic	23.54602216041807	29.34405292676424	18.89361230919897	0	0	0	1	0.985758835284752
2394486	Lepomis gibbosus	2003		236	28	basic	24.01797888906621	29.045447896657073	19.86071318191044	0	0	0	1	0.993386332393688
2394486	Lepomis gibbosus	2004		297	24	basic	24.605124420986687	29.105275217594365	20.80077041863047	0	0	0	1	1.000875787391739
2394486	Lepomis gibbosus	2005		160	21	basic	25.31590385199431	29.51210632131946	21.716341790909027	0	0	0	1	1.008183983267297
2394486	Lepomis gibbosus	2006		389	27	basic	26.160978116602347	30.24868820383408	22.62566797625949	1	0	3	3	1.0152839435641354
2394486	Lepomis gibbosus	2007		420	28	basic	27.153577347035913	31.2917893479897	23.562627069417807	1	0	3	3	1.0221700134595266
2394486	Lepomis gibbosus	2008		358	47	basic	28.3099177031444	32.61809698995269	24.570760231833226	1	0	3	3	1.0288536654058191
2394486	Lepomis gibbosus	2009		242	32	basic	29.649696752052904	34.21123728553465	25.696367253586686	1	0	3	3	1.0353499848759895
2394486	Lepomis gibbosus	2010		218	32	basic	31.19668719978508	36.06571512969594	26.984999153389566	1	0	3	3	1.041659693324928
2394486	Lepomis gibbosus	2011		88	35	basic	32.97945384242339	38.18775425728706	28.481496147079365	1	0	3	3	1.047755765064631
2394486	Lepomis gibbosus	2012		308	29	basic	35.032224527689095	40.59496099285885	30.231751068175942	1	0	3	3	1.053585193443193
2394486	Lepomis gibbosus	2013		150	27	basic	37.395953224781046	43.31631538618267	32.28477087956796	1	0	3	3	1.0590913726476674
2394486	Lepomis gibbosus	2014		429	53	basic	40.119622588171495	46.39322992212114	34.69437500513069	1	0	3	3	1.064245483670605
2394486	Lepomis gibbosus	2015		120	48	basic	43.26184539765125	49.882201341673905	37.52014179147038	1	0	3	3	1.069058480686033
2394486	Lepomis gibbosus	2016		188	35	basic	46.892839882869495	53.859976992006644	40.82694711523513	1	0	3	3	1.0735607013904958
2394486	Lepomis gibbosus	2017		422	46	basic	51.096874379523626	58.43306765632452	44.681730329696755	1	0	3	3	1.0777716127708967
2394486	Lepomis gibbosus	2018		313	36	basic	55.975303543961054	63.754578295656835	49.145248711527046	1	0	3	3	1.0816870779629566
2394486	Lepomis gibbosus	2019		234	46	basic	61.650353438507544	70.05142171869187	54.25680144445575	1	0	3	3	1.0852886431113637
2394486	Lepomis gibbosus	2020		356	75	basic	68.26985869891958	77.66054559361817	60.014690485942815	1	0	3	3	1.0885629194088555
2394486	Lepomis gibbosus	2021		995	88	basic	76.01321487127672	87.06114652886006	66.3672495187221	1	0	3	3	1.0915174983096216
2394486	Lepomis gibbosus	2022		1446	100	basic	85.09888679424039	98.88453695493702	73.23511599107891	1	0	3	3	1.0941858579041435
2394486	Lepomis gibbosus	2023		1557	110	basic	95.79391442537299	113.91201705097083	80.5575590574399	1	0	3	3	1.096620961044664
2394486	Lepomis gibbosus	2024		1271	119	basic	108.42598657573464	133.1063290781498	88.32182997112822	1	0	3	3	1.0988820406480138
2394486	Lepomis gibbosus	2025		167	102	basic	123.39881750774059	157.70158191751062	96.55748520185189	1	0	3	3	1.1010207854074041
2427091	Lithobates catesbeianus	2000	131	1	1	basic	6.922844554303896	11.377988943040423	4.212148294657103	1	0	3	3	1.0207686724645089
2427091	Lithobates catesbeianus	2001	131	34	12	basic	7.468827318819388	11.45127413578446	4.871368972298333	1	0	3	3	1.0243087761287073
2427091	Lithobates catesbeianus	2002	131	41	13	basic	8.053726625748714	11.622613173835173	5.58071679683122	1	0	3	3	1.0278363941094912
2427091	Lithobates catesbeianus	2003	131	51	7	basic	8.679965189041411	11.905731918661367	6.328195208635424	1	0	3	3	1.031344581686266
2427091	Lithobates catesbeianus	2004	131	16	6	basic	9.350088825283017	12.318725376187656	7.096851205862177	1	0	3	3	1.0348237693842248
2427091	Lithobates catesbeianus	2005	131	28	10	basic	10.066770794263169	12.881629390313275	7.867007437773007	1	0	3	3	1.0382604724016633
2427091	Lithobates catesbeianus	2006	131	13	5	basic	10.832816139064851	13.610613466772879	8.621940942578831	1	0	3	3	1.041635138658684
2427091	Lithobates catesbeianus	2007	131	33	13	basic	11.651165986375403	14.510636117903328	9.35518386231064	1	0	3	3	1.044918482711092
2427091	Lithobates catesbeianus	2008	131	69	18	basic	12.524901771392548	15.571923956738528	10.07410290589992	1	0	3	3	1.0480651527422622
2427091	Lithobates catesbeianus	2009	131	60	18	basic	13.457249355660808	16.773229906654418	10.796820959843082	1	0	3	3	1.0510027866480374
2427091	Lithobates catesbeianus	2010	131	129	23	basic	14.451583010273598	18.08838148640688	11.54598888019774	1	0	3	3	1.0536138650100717
2427091	Lithobates catesbeianus	2011	131	311	21	basic	15.511429241056955	19.491433396189592	12.344112011143975	1	0	3	3	1.0557103376663222
2427091	Lithobates catesbeianus	2012	131	388	16	basic	16.640470436621243	20.95931165455444	13.211562522469306	1	0	3	3	1.0570179179696586
2427091	Lithobates catesbeianus	2013	131	314	11	basic	17.84254832454041	22.47317968504646	14.16606529094735	1	0	3	3	1.0572296694078138
2427091	Lithobates catesbeianus	2014	131	353	12	basic	19.121667225337834	24.01990262724078	15.222299738296684	1	0	3	3	1.0561804640219588
2427091	Lithobates catesbeianus	2015	131	172	9	basic	20.481997098208115	25.594586948499288	16.39066127439901	1	0	3	3	1.0539878193402366
2427091	Lithobates catesbeianus	2016	131	155	24	basic	21.92787637603523	27.205038145253123	17.67436457157043	1	0	3	3	1.0509499612069753
