taxonKey	year	classKey	obs	cobs	ncells	c_ncells	canonicalName	fit	ucl	lcl	em1	em2	em	em_status	growth	method
2227300	2015	229	10	15	5	2	Procambarus clarkii									correct_baseline
2227300	2016	229	28	10	10	2	Procambarus clarkii									correct_baseline
2227300	2017	229	22	5	12	2	Procambarus clarkii									correct_baseline
2227300	2018	229	36	18	15	7	Procambarus clarkii									correct_baseline
2227300	2019	229	36	6	25	4	Procambarus clarkii									correct_baseline
2227300	2020	229	52	12	35	7	Procambarus clarkii									correct_baseline
2340977	2003	204	2	0	2	0	Ameiurus melas									correct_baseline
2340977	2004	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2005	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2006	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2007	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2008	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2009	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2010	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2011	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2012	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2013	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2014	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2015	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2016	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2017	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2018	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2019	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2020	204	0	0	0	0	Ameiurus melas									correct_baseline
2362868	2000	204	219	5262	28	28	Pseudorasbora parva	64.56636740786796	77.67149789721661	53.67240124253074	0	0	0	1	0.9706469494715608	correct_baseline
2362868	2001	204	1071	5497	77	71	Pseudorasbora parva	64.74886613980324	74.82997880794795	56.02588338492043	0	0	0	1	0.9742952332706826	correct_baseline
2362868	2002	204	290	5638	45	45	Pseudorasbora parva	64.97000421244957	72.72546896303761	58.041584434623175	0	0	0	1	0.9779407770120517	correct_baseline
2362868	2003	204	292	4086	61	57	Pseudorasbora parva	65.23017371275652	71.43738883582856	59.56230528490929	0	0	0	1	0.9815766323881696	correct_baseline
2362868	2004	204	742	6700	64	62	Pseudorasbora parva	65.52983706909235	71.03467587455535	60.451596258215076	0	0	0	1	0.9851915023784887	correct_baseline
2362868	2005	204	362	10998	76	75	Pseudorasbora parva	65.86952842339818	71.40992988535464	60.75898382321053	0	0	0	1	0.9887659013336192	correct_baseline
2362868	2006	204	1167	7535	89	83	Pseudorasbora parva	66.24985521880423	72.25629865441425	60.74270891599825	0	0	0	1	0.9922636868332332	correct_baseline
2362868	2007	204	1507	16759	91	88	Pseudorasbora parva	66.67150000932968	73.26876017889491	60.66826984161875	0	0	0	1	0.9956117774649936	correct_baseline
2362868	2008	204	661	21531	111	109	Pseudorasbora parva	67.13522249953398	74.25182878812205	60.70070156686744	0	0	0	1	0.9986489265464724	correct_baseline
2362868	2009	204	1139	9699	94	93	Pseudorasbora parva	67.64186182309898	75.0992445331492	60.924999969548274	1	0	3	3	1.0010122999437077	correct_baseline
2362868	2010	204	815	13212	108	104	Pseudorasbora parva	68.19233907037207	75.75842958575574	61.38188361764738	1	0	3	3	1.0020904182781194	correct_baseline
2362868	2011	204	1087	16076	138	127	Pseudorasbora parva	68.78766007594535	76.2120681478815	62.08652112080674	1	0	3	3	1.0016175187245084	correct_baseline
2362868	2012	204	926	9319	104	100	Pseudorasbora parva	69.42891847842651	76.47496511959343	63.03206171517402	1	0	3	3	1.0001016299329004	correct_baseline
2362868	2013	204	517	7009	57	49	Pseudorasbora parva	70.11729906568527	76.60568273362362	64.17847152883392	0	0	0	1	0.9980785944917119	correct_baseline
2362868	2014	204	1030	12709	59	52	Pseudorasbora parva	70.85408142005082	76.74021640804143	65.41942528784847	0	0	0	1	0.995815635976855	correct_baseline
2362868	2015	204	678	6265	38	29	Pseudorasbora parva	71.64064387919296	77.15194775600497	66.5230367437597	0	0	0	1	0.993430400160813	correct_baseline
2362868	2016	204	590	8581	66	60	Pseudorasbora parva	72.47846782974202	78.26199043734088	67.12234469876887	0	0	0	1	0.9909779550355631	correct_baseline
2362868	2017	204	731	10400	77	65	Pseudorasbora parva	73.36914235210989	80.41437504109149	66.9411538264577	0	0	0	1	0.9884865178597609	correct_baseline
2362868	2018	204	375	7704	62	54	Pseudorasbora parva	74.31436923648907	83.65349231773497	66.0178711253446	0	0	0	1	0.9859717791898853	correct_baseline
2362868	2019	204	623	5626	72	62	Pseudorasbora parva	75.31596839168044	87.8913650096048	64.53984523003729	0	0	0	1	0.9834430750678952	correct_baseline
2362868	2020	204	59	316	34	17	Pseudorasbora parva	76.37588367031739	93.09092624227337	62.66212875829048	0	0	0	1	0.980906275684011	correct_baseline
2394486	2000	204	127	7844	29	29	Lepomis gibbosus	37.93228507011957	45.84046354856107	31.388387883917495	0	0	0	1	0.9630435130977327	correct_baseline
2394486	2001	204	427	7279	54	52	Lepomis gibbosus	37.62162306527215	43.99471444739728	32.17174017023656	0	0	0	1	0.9681129601854433	correct_baseline
2394486	2002	204	213	2363	25	24	Lepomis gibbosus	37.41328923004524	42.61307385909686	32.84799908214566	0	0	0	1	0.9731868150528665	correct_baseline
2394486	2003	204	277	4740	46	45	Lepomis gibbosus	37.30560574242451	41.68617917822065	33.38536290071719	0	0	0	1	0.978256461610508	correct_baseline
2394486	2004	204	353	4030	40	38	Lepomis gibbosus	37.29770780363776	41.19868372116304	33.76610322846183	0	0	0	1	0.9833084923722514	correct_baseline
2394486	2005	204	475	7619	37	37	Lepomis gibbosus	37.38953205391499	41.10425791056118	34.010518089211025	0	0	0	1	0.9883211642855866	correct_baseline
2394486	2006	204	417	8293	30	30	Lepomis gibbosus	37.58181572639601	41.31955153719793	34.18219270897167	0	0	0	1	0.9932575577798995	correct_baseline
2394486	2007	204	739	11469	59	59	Lepomis gibbosus	37.87610652297702	41.74989909153959	34.36174641271449	0	0	0	1	0.9980520823283763	correct_baseline
2394486	2008	204	376	11760	60	58	Lepomis gibbosus	38.274783397087326	42.31764527629911	34.6181606875568	1	0	3	3	1.0025850238339362	correct_baseline
2394486	2009	204	265	6478	40	33	Lepomis gibbosus	38.7810886341209	42.971239083153115	34.99952218592584	1	0	3	3	1.0066466884032677	correct_baseline
2394486	2010	204	287	6451	42	39	Lepomis gibbosus	39.39917183546526	43.6820643584871	35.536203797083594	1	0	3	3	1.0099454518786728	correct_baseline
2394486	2011	204	241	6485	49	47	Lepomis gibbosus	40.134146642024234	44.4399818666374	36.245508189389014	1	0	3	3	1.0122863321338997	correct_baseline
2394486	2012	204	423	4815	52	45	Lepomis gibbosus	40.99216128352463	45.25221186552725	37.133152555899215	1	0	3	3	1.0137793217089497	correct_baseline
2394486	2013	204	123	2689	27	23	Lepomis gibbosus	41.980484317061006	46.14707976685424	38.19008856895955	1	0	3	3	1.0147070877995563	correct_baseline
2394486	2014	204	386	6898	48	42	Lepomis gibbosus	43.10760722940289	47.18351859900453	39.38379027721925	1	0	3	3	1.015302389622862	correct_baseline
2394486	2015	204	52	3510	23	10	Lepomis gibbosus	44.38336593074032	48.46435885533785	40.646017359312246	1	0	3	3	1.0157037131865634	correct_baseline
2394486	2016	204	262	3280	36	29	Lepomis gibbosus	45.81908357223207	50.13988195128604	41.87062948091641	1	0	3	3	1.01598730374589	correct_baseline
2394486	2017	204	370	4292	44	34	Lepomis gibbosus	47.427737586992265	52.37706828792741	42.94609007619981	1	0	3	3	1.0161957901001992	correct_baseline
2394486	2018	204	395	5135	62	51	Lepomis gibbosus	49.224154396986776	55.30685853049455	43.810432204577545	1	0	3	3	1.0163540603562233	correct_baseline
2394486	2019	204	191	2856	46	37	Lepomis gibbosus	51.22523586205459	59.013141803172324	44.46509216328601	1	0	3	3	1.016477352345295	correct_baseline
2394486	2020	204	91	2970	50	26	Lepomis gibbosus	53.4502222901208	63.56936661767518	44.94187082350087	1	0	3	3	1.01657541735312	correct_baseline
2427091	2000	131	1	0	1	0	Lithobates catesbeianus									correct_baseline
2427091	2001	131	37	0	16	0	Lithobates catesbeianus									correct_baseline
2427091	2002	131	43	0	15	0	Lithobates catesbeianus									correct_baseline
2427091	2003	131	53	0	10	0	Lithobates catesbeianus									correct_baseline
2427091	2004	131	17	0	7	0	Lithobates catesbeianus									correct_baseline
2427091	2005	131	35	0	17	0	Lithobates catesbeianus									correct_baseline
2427091	2006	131	29	0	11	0	Lithobates catesbeianus									correct_baseline
2427091	2007	131	40	2	19	2	Lithobates catesbeianus									correct_baseline
2427091	2008	131	83	0	24	0	Lithobates catesbeianus									correct_baseline
2427091	2009	131	86	1	28	1	Lithobates catesbeianus									correct_baseline
2427091	2010	131	250	14	38	5	Lithobates catesbeianus									correct_baseline
2427091	2011	131	496	10	26	4	Lithobates catesbeianus									correct_baseline
2427091	2012	131	473	1	22	1	Lithobates catesbeianus									correct_baseline
2427091	2013	131	369	1	21	1	Lithobates catesbeianus									correct_baseline
2427091	2014	131	540	4	14	1	Lithobates catesbeianus									correct_baseline
2427091	2015	131	242	18	13	3	Lithobates catesbeianus									correct_baseline
2427091	2016	131	173	2	34	2	Lithobates catesbeianus									correct_baseline
2427091	2017	131	260	7	22	3	Lithobates catesbeianus									correct_baseline
2427091	2018	131	221	28	30	8	Lithobates catesbeianus									correct_baseline
2427091	2019	131	72	1	21	1	Lithobates catesbeianus									correct_baseline
2427091	2020	131	118	1	28	1	Lithobates catesbeianus									correct_baseline
2434552	2002	359	1	1	1	1	Nyctereutes procyonoides									correct_baseline
2434552	2003	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2004	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2005	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2006	359	1	0	1	0	Nyctereutes procyonoides									correct_baseline
2434552	2007	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2008	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2009	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2010	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2011	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2012	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2013	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2014	359	2	0	2	0	Nyctereutes procyonoides									correct_baseline
2434552	2015	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2016	359	1	0	1	0	Nyctereutes procyonoides									correct_baseline
2434552	2017	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2018	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2019	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2020	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2437394	2008	359	1	0	1	0	Callosciurus erythraeus									correct_baseline
2437394	2009	359	1	0	1	0	Callosciurus erythraeus									correct_baseline
2437394	2010	359	2	0	2	0	Callosciurus erythraeus									correct_baseline
2437394	2011	359	1	0	1	0	Callosciurus erythraeus									correct_baseline
2437394	2012	359	1	0	1	0	Callosciurus erythraeus									correct_baseline
2437394	2013	359	6	1	6	1	Callosciurus erythraeus									correct_baseline
2437394	2014	359	0	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2015	359	0	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2016	359	1	0	1	0	Callosciurus erythraeus									correct_baseline
2437394	2017	359	0	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2018	359	0	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2019	359	0	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2020	359	0	0	0	0	Callosciurus erythraeus									correct_baseline
2437450	2000	359	4	0	4	0	Tamias sibiricus									correct_baseline
2437450	2001	359	0	0	0	0	Tamias sibiricus									correct_baseline
2437450	2002	359	3	2	3	1	Tamias sibiricus									correct_baseline
2437450	2003	359	1	0	1	0	Tamias sibiricus									correct_baseline
2437450	2004	359	2	0	2	0	Tamias sibiricus									correct_baseline
2437450	2005	359	3	4	2	2	Tamias sibiricus									correct_baseline
2437450	2006	359	1	0	1	0	Tamias sibiricus									correct_baseline
2437450	2007	359	7	0	6	0	Tamias sibiricus									correct_baseline
2437450	2008	359	12	2	8	2	Tamias sibiricus									correct_baseline
2437450	2009	359	23	1	11	1	Tamias sibiricus									correct_baseline
2437450	2010	359	69	2	24	1	Tamias sibiricus									correct_baseline
2437450	2011	359	61	2	15	2	Tamias sibiricus									correct_baseline
2437450	2012	359	93	6	20	3	Tamias sibiricus									correct_baseline
2437450	2013	359	44	3	8	2	Tamias sibiricus									correct_baseline
2437450	2014	359	74	14	10	6	Tamias sibiricus									correct_baseline
2437450	2015	359	88	3	17	3	Tamias sibiricus									correct_baseline
2437450	2016	359	61	6	10	4	Tamias sibiricus									correct_baseline
2437450	2017	359	67	4	14	3	Tamias sibiricus									correct_baseline
2437450	2018	359	79	1	7	1	Tamias sibiricus									correct_baseline
2437450	2019	359	69	5	7	2	Tamias sibiricus									correct_baseline
2437450	2020	359	60	0	8	0	Tamias sibiricus									correct_baseline
2440946	2004	359	2	0	2	0	Muntiacus reevesi									correct_baseline
2440946	2005	359	4	0	4	0	Muntiacus reevesi									correct_baseline
2440946	2006	359	0	0	0	0	Muntiacus reevesi									correct_baseline
2440946	2007	359	0	0	0	0	Muntiacus reevesi									correct_baseline
2440946	2008	359	0	0	0	0	Muntiacus reevesi									correct_baseline
2440946	2009	359	1	0	1	0	Muntiacus reevesi									correct_baseline
2440946	2010	359	1	0	1	0	Muntiacus reevesi									correct_baseline
2440946	2011	359	2	0	2	0	Muntiacus reevesi									correct_baseline
2440946	2012	359	1	0	1	0	Muntiacus reevesi									correct_baseline
2440946	2013	359	3	2	3	1	Muntiacus reevesi									correct_baseline
2440946	2014	359	34	4	13	2	Muntiacus reevesi									correct_baseline
2440946	2015	359	69	26	9	5	Muntiacus reevesi									correct_baseline
2440946	2016	359	23	2	17	1	Muntiacus reevesi									correct_baseline
2440946	2017	359	22	1	17	1	Muntiacus reevesi									correct_baseline
2440946	2018	359	35	9	21	4	Muntiacus reevesi									correct_baseline
2440946	2019	359	38	7	20	5	Muntiacus reevesi									correct_baseline
2440946	2020	359	41	7	36	4	Muntiacus reevesi									correct_baseline
2443002	2000	358	5	0	5	0	Trachemys scripta									correct_baseline
2443002	2001	358	8	0	7	0	Trachemys scripta									correct_baseline
2443002	2002	358	5	0	5	0	Trachemys scripta									correct_baseline
2443002	2003	358	4	0	4	0	Trachemys scripta									correct_baseline
2443002	2004	358	11	0	9	0	Trachemys scripta									correct_baseline
2443002	2005	358	10	0	10	0	Trachemys scripta									correct_baseline
2443002	2006	358	9	0	8	0	Trachemys scripta									correct_baseline
2443002	2007	358	12	0	12	0	Trachemys scripta									correct_baseline
2443002	2008	358	22	0	18	0	Trachemys scripta									correct_baseline
2443002	2009	358	35	0	28	0	Trachemys scripta									correct_baseline
2443002	2010	358	67	1	60	1	Trachemys scripta									correct_baseline
2443002	2011	358	47	0	35	0	Trachemys scripta									correct_baseline
2443002	2012	358	81	3	62	2	Trachemys scripta									correct_baseline
2443002	2013	358	77	0	60	0	Trachemys scripta									correct_baseline
2443002	2014	358	141	2	93	1	Trachemys scripta									correct_baseline
2443002	2015	358	138	3	91	3	Trachemys scripta									correct_baseline
2443002	2016	358	126	2	88	2	Trachemys scripta									correct_baseline
2443002	2017	358	149	4	94	4	Trachemys scripta									correct_baseline
2443002	2018	358	222	1	119	1	Trachemys scripta									correct_baseline
2443002	2019	358	245	0	143	0	Trachemys scripta									correct_baseline
2443002	2020	358	461	2	270	2	Trachemys scripta									correct_baseline
2480764	2000	212	7	335	5	5	Threskiornis aethiopicus	8.225671985040702	17.273323001404968	3.917120035327308	0	0	0	1	0.849044213421582	correct_baseline
2480764	2001	212	4	1054	3	3	Threskiornis aethiopicus	7.765202786543296	14.282005183193666	4.221982385715404	0	0	0	1	0.8588189093830214	correct_baseline
2480764	2002	212	5	227	5	5	Threskiornis aethiopicus	7.35219922060312	12.081895440192136	4.474035853647274	0	0	0	1	0.8686270573059978	correct_baseline
2480764	2003	212	1	16	1	1	Threskiornis aethiopicus	6.981757841944411	10.491089552875245	4.646318413152138	0	0	0	1	0.8784418480360421	correct_baseline
2480764	2004	212	0	0	0	0	Threskiornis aethiopicus	6.649597322104595	9.387961035336186	4.709983816475989	0	0	0	1	0.8882238374224589	correct_baseline
2480764	2005	212	1	22	1	1	Threskiornis aethiopicus	6.351977657084491	8.67922383242693	4.648759029045385	0	0	0	1	0.8979136163671179	correct_baseline
2480764	2006	212	0	0	0	0	Threskiornis aethiopicus	6.085631156852026	8.267824256438663	4.479401766239378	0	0	0	1	0.9074194541783193	correct_baseline
2480764	2007	212	68	1826	8	8	Threskiornis aethiopicus	5.847703457691061	8.047704774863726	4.2491165724541675	0	0	0	1	0.9165965144860432	correct_baseline
2480764	2008	212	20	364	9	9	Threskiornis aethiopicus	5.635703082891803	7.927732613559591	4.006334570895077	0	0	0	1	0.9252136385860583	correct_baseline
2480764	2009	212	8	327	5	5	Threskiornis aethiopicus	5.447458314828456	7.847232235315873	3.7815628749005907	0	0	0	1	0.9329095545652785	correct_baseline
2480764	2010	212	46	1925	16	16	Threskiornis aethiopicus	5.281080340311692	7.772675102862809	3.5881867171515203	0	0	0	1	0.9391706890979475	correct_baseline
2480764	2011	212	171	7081	46	46	Threskiornis aethiopicus	5.134931798012264	7.689232123469534	3.4291492501256307	0	0	0	1	0.9434297891663048	correct_baseline
2480764	2012	212	93	5507	17	17	Threskiornis aethiopicus	5.007599997304598	7.594658490746542	3.3018018866230907	0	0	0	1	0.9453617386664169	correct_baseline
2480764	2013	212	37	1717	10	10	Threskiornis aethiopicus	4.897874196681555	7.496050010156374	3.2002416758180825	0	0	0	1	0.94513032789468	correct_baseline
2480764	2014	212	130	6232	30	29	Threskiornis aethiopicus	4.804726430761078	7.4084333537949565	3.1160968820254875	0	0	0	1	0.9432430413071644	correct_baseline
2480764	2015	212	194	10264	42	42	Threskiornis aethiopicus	4.727295461019005	7.354219662805515	3.038707490448517	0	0	0	1	0.9402295219856167	correct_baseline
2480764	2016	212	167	40326	33	33	Threskiornis aethiopicus	4.6648734993984595	7.362637697293454	2.9556044531961017	0	0	0	1	0.9364850023646611	correct_baseline
2480764	2017	212	102	5920	23	23	Threskiornis aethiopicus	4.6168954181038115	7.468356886724783	2.854138283026789	0	0	0	1	0.9322683098284197	correct_baseline
2480764	2018	212	30	1469	12	12	Threskiornis aethiopicus	4.582930215088931	7.7092348505517885	2.724427230916668	0	0	0	1	0.927742868826241	correct_baseline
2480764	2019	212	0	0	0	0	Threskiornis aethiopicus	4.562674554630238	8.12464614987909	2.562326864140422	0	0	0	1	0.9230124152768809	correct_baseline
2480764	2020	212	0	0	0	0	Threskiornis aethiopicus	4.555948247360721	8.756658783986412	2.370386347654384	0	0	0	1	0.9181442539496911	correct_baseline
2482499	2012	212	1	32	1	1	Corvus splendens									correct_baseline
2482499	2013	212	0	0	0	0	Corvus splendens									correct_baseline
2482499	2014	212	0	0	0	0	Corvus splendens									correct_baseline
2482499	2015	212	0	0	0	0	Corvus splendens									correct_baseline
2482499	2016	212	0	0	0	0	Corvus splendens									correct_baseline
2482499	2017	212	0	0	0	0	Corvus splendens									correct_baseline
2482499	2018	212	0	0	0	0	Corvus splendens									correct_baseline
2482499	2019	212	0	0	0	0	Corvus splendens									correct_baseline
2482499	2020	212	0	0	0	0	Corvus splendens									correct_baseline
2486131	2005	212	1	9	1	1	Pycnonotus cafer									correct_baseline
2486131	2006	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2007	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2008	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2009	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2010	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2011	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2012	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2013	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2014	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2015	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2016	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2017	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2018	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2019	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2020	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2489005	2006	212	1	0	1	0	Acridotheres tristis									correct_baseline
2489005	2007	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2008	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2009	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2010	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2011	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2012	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2013	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2014	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2015	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2016	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2017	212	1	25	1	1	Acridotheres tristis									correct_baseline
2489005	2018	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2019	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2020	212	0	0	0	0	Acridotheres tristis									correct_baseline
