taxonKey	year	classKey	obs	cobs	ncells	c_ncells	canonicalName	fit	ucl	lcl	em1	em2	em	em_status	growth	method
2225776	2015	229	150	105	20	20	Eriocheir sinensis	12.260464284619976	17.89419767790112	8.400431647185957	0	0	0	1	0.9736165435611601	correct_baseline
2225776	2016	229	243	145	35	35	Eriocheir sinensis	12.178569772374543	17.709313848193624	8.375116222570279	0	0	0	1	0.9613325664883321	correct_baseline
2225776	2017	229	241	277	28	28	Eriocheir sinensis	12.006797255905289	17.29722349522683	8.334469424193808	0	0	0	1	0.9464733708550274	correct_baseline
2225776	2018	229	174	179	23	23	Eriocheir sinensis	11.752054964930414	16.761245042883605	8.23988883554828	0	0	0	1	0.9301289921242002	correct_baseline
2225776	2019	229	106	33	15	15	Eriocheir sinensis	11.42136306112613	16.256781662010702	8.024191804143486	0	0	0	1	0.9130795077418576	correct_baseline
2225776	2020	229	175	42	26	26	Eriocheir sinensis	11.022070876818175	15.970954842006298	7.606686489030363	0	0	0	1	0.8958048909858247	correct_baseline
2226990	2009	229	1	1	1	1	Pacifastacus leniusculus									correct_baseline
2226990	2010	229	0	0	0	0	Pacifastacus leniusculus									correct_baseline
2226990	2011	229	0	0	0	0	Pacifastacus leniusculus									correct_baseline
2226990	2012	229	0	0	0	0	Pacifastacus leniusculus									correct_baseline
2226990	2013	229	0	0	0	0	Pacifastacus leniusculus									correct_baseline
2226990	2014	229	0	0	0	0	Pacifastacus leniusculus									correct_baseline
2226990	2015	229	0	0	0	0	Pacifastacus leniusculus									correct_baseline
2226990	2016	229	0	0	0	0	Pacifastacus leniusculus									correct_baseline
2226990	2017	229	0	0	0	0	Pacifastacus leniusculus									correct_baseline
2226990	2018	229	0	0	0	0	Pacifastacus leniusculus									correct_baseline
2226990	2019	229	0	0	0	0	Pacifastacus leniusculus									correct_baseline
2226990	2020	229	0	0	0	0	Pacifastacus leniusculus									correct_baseline
2227300	2003	229	0	0	0	0	Procambarus clarkii									correct_baseline
2227300	2004	229	0	0	0	0	Procambarus clarkii									correct_baseline
2227300	2005	229	0	0	0	0	Procambarus clarkii									correct_baseline
2227300	2006	229	0	0	0	0	Procambarus clarkii									correct_baseline
2227300	2007	229	0	0	0	0	Procambarus clarkii									correct_baseline
2227300	2008	229	2	0	0	0	Procambarus clarkii									correct_baseline
2227300	2009	229	1	0	0	0	Procambarus clarkii									correct_baseline
2227300	2010	229	0	0	0	0	Procambarus clarkii									correct_baseline
2227300	2011	229	2	0	0	0	Procambarus clarkii									correct_baseline
2227300	2012	229	6	8	3	3	Procambarus clarkii									correct_baseline
2227300	2013	229	6	0	0	0	Procambarus clarkii									correct_baseline
2227300	2014	229	5	0	0	0	Procambarus clarkii									correct_baseline
2227300	2015	229	8	0	0	0	Procambarus clarkii									correct_baseline
2227300	2016	229	23	4	1	1	Procambarus clarkii									correct_baseline
2227300	2017	229	16	1	1	1	Procambarus clarkii									correct_baseline
2227300	2018	229	27	17	6	6	Procambarus clarkii									correct_baseline
2227300	2019	229	16	5	3	3	Procambarus clarkii									correct_baseline
2227300	2020	229	30	10	5	5	Procambarus clarkii									correct_baseline
2340977	2003	204	2	0	0	0	Ameiurus melas									correct_baseline
2340977	2004	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2005	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2006	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2007	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2008	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2009	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2010	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2011	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2012	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2013	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2014	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2015	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2016	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2017	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2018	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2019	204	0	0	0	0	Ameiurus melas									correct_baseline
2340977	2020	204	0	0	0	0	Ameiurus melas									correct_baseline
2362868	2000	204	123	3154	10	10	Pseudorasbora parva	28.028863040927952	36.201759417956424	21.701076853668695	0	0	0	1	0.9648854153448293	correct_baseline
2362868	2001	204	784	4179	45	45	Pseudorasbora parva	28.28462418068585	34.65815134217826	23.083169011066982	0	0	0	1	0.9684621004570385	correct_baseline
2362868	2002	204	163	1974	14	14	Pseudorasbora parva	28.517891584079614	33.574892479990574	24.222568721135847	0	0	0	1	0.9720198729798838	correct_baseline
2362868	2003	204	187	2177	30	30	Pseudorasbora parva	28.72807225934151	32.98393240717877	25.0213384368422	0	0	0	1	0.9755445466873468	correct_baseline
2362868	2004	204	145	2474	20	20	Pseudorasbora parva	28.91462906142332	32.873195457025446	25.43275036504033	0	0	0	1	0.9790127547659303	correct_baseline
2362868	2005	204	117	3898	30	30	Pseudorasbora parva	29.07708297896664	33.121461421331134	25.526553427416136	0	0	0	1	0.9823836160350589	correct_baseline
2362868	2006	204	806	4996	43	43	Pseudorasbora parva	29.215015183335836	33.53974351656644	25.44793199569227	0	0	0	1	0.9855803451058043	correct_baseline
2362868	2007	204	1239	9933	50	50	Pseudorasbora parva	29.328068827468854	33.96522143236751	25.32401041051584	0	0	0	1	0.9884474004652392	correct_baseline
2362868	2008	204	462	14302	63	63	Pseudorasbora parva	29.41595058378572	34.29320461232906	25.232350214264667	0	0	0	1	0.9906542175194412	correct_baseline
2362868	2009	204	898	6507	51	51	Pseudorasbora parva	29.478431911940376	34.46557628130273	25.21292378500915	0	0	0	1	0.99156380655232	correct_baseline
2362868	2010	204	500	8600	38	38	Pseudorasbora parva	29.515350048804617	34.456339938712894	25.282891045682334	0	0	0	1	0.9904774620550172	correct_baseline
2362868	2011	204	639	8170	58	58	Pseudorasbora parva	29.52660871472703	34.264761115356784	25.443650964251475	0	0	0	1	0.9875089909626624	correct_baseline
2362868	2012	204	701	6668	52	52	Pseudorasbora parva	29.51217853180706	33.916343076214886	25.679911296334684	0	0	0	1	0.9834156664202924	correct_baseline
2362868	2013	204	379	4532	23	23	Pseudorasbora parva	29.47209715165278	33.47302833270367	25.949385334455076	0	0	0	1	0.9787682141286554	correct_baseline
2362868	2014	204	858	10947	40	40	Pseudorasbora parva	29.40646909183924	33.055511513146904	26.1602493764276	0	0	0	1	0.9738494768623469	correct_baseline
2362868	2015	204	423	5371	15	15	Pseudorasbora parva	29.315465282037884	32.86386989707875	26.15019190964968	0	0	0	1	0.9687929253259918	correct_baseline
2362868	2016	204	309	5239	29	29	Pseudorasbora parva	29.199322322535156	33.1238316767648	25.739788573233486	0	0	0	1	0.9636653856369053	correct_baseline
2362868	2017	204	370	6744	25	25	Pseudorasbora parva	29.058341459587655	33.94049612375884	24.8784580314637	0	0	0	1	0.958502938001482	correct_baseline
2362868	2018	204	64	4926	23	23	Pseudorasbora parva	28.892887283762178	35.28147511722862	23.66111203736314	0	0	0	1	0.9533264367467866	correct_baseline
2362868	2019	204	118	2048	20	20	Pseudorasbora parva	28.703386159076935	37.094828081415514	22.210222276508002	0	0	0	1	0.948148642694133	correct_baseline
2362868	2020	204	31	277	11	11	Pseudorasbora parva	28.49032439238792	39.365831602760004	20.61936839476254	0	0	0	1	0.9429777373279951	correct_baseline
2394486	2000	204	115	5720	23	23	Lepomis gibbosus	21.290816552684362	27.560951489628103	16.44714151652734	0	0	0	1	0.9640938429567365	correct_baseline
2394486	2001	204	303	6189	43	43	Lepomis gibbosus	21.32683239452875	26.42530919292686	17.21205139601788	0	0	0	1	0.9675257711921147	correct_baseline
2394486	2002	204	11	678	8	8	Lepomis gibbosus	21.362733938133413	25.56584067959485	17.850631513780883	0	0	0	1	0.9709312343780601	correct_baseline
2394486	2003	204	239	2964	27	27	Lepomis gibbosus	21.39852040172763	24.978697793728603	18.331487060070746	0	0	0	1	0.9742950642528035	correct_baseline
2394486	2004	204	304	2745	23	23	Lepomis gibbosus	21.434191005207122	24.649501359290337	18.63828956826122	0	0	0	1	0.9775937298802502	correct_baseline
2394486	2005	204	157	3815	20	20	Lepomis gibbosus	21.469744970248968	24.53687982908787	18.78600507881552	0	0	0	1	0.9807892458155885	correct_baseline
2394486	2006	204	378	6337	22	22	Lepomis gibbosus	21.505181520413654	24.572443788686453	18.820791135103576	0	0	0	1	0.9838177527153897	correct_baseline
2394486	2007	204	416	6358	26	26	Lepomis gibbosus	21.540499881220807	24.68150518759976	18.79922361323362	0	0	0	1	0.986568385596622	correct_baseline
2394486	2008	204	322	9014	38	38	Lepomis gibbosus	21.575699280190896	24.80317741677711	18.768192139542325	0	0	0	1	0.9888490397410459	correct_baseline
2394486	2009	204	216	3777	19	19	Lepomis gibbosus	21.610778946850104	24.896939191562055	18.758360740500255	0	0	0	1	0.9903584082294328	correct_baseline
2394486	2010	204	221	5175	28	28	Lepomis gibbosus	21.645738112700236	24.94094509304778	18.785895109251786	0	0	0	1	0.9907598681049963	correct_baseline
2394486	2011	204	84	3450	31	31	Lepomis gibbosus	21.680576011158756	24.92934321831304	18.855184914391838	0	0	0	1	0.9899341313515481	correct_baseline
2394486	2012	204	323	3163	26	26	Lepomis gibbosus	21.71529187747685	24.871694461817835	18.959460202758812	0	0	0	1	0.9881060119304542	correct_baseline
2394486	2013	204	104	1875	14	14	Lepomis gibbosus	21.749884948645754	24.795208842927593	19.078584829676018	0	0	0	1	0.98562088653258	correct_baseline
2394486	2014	204	365	6113	30	30	Lepomis gibbosus	21.784354463302815	24.7489539537396	19.174875037945387	0	0	0	1	0.9827429410808977	correct_baseline
2394486	2015	204	35	2048	7	7	Lepomis gibbosus	21.81869966165039	24.80528113990299	19.191705679138476	0	0	0	1	0.9796321618758969	correct_baseline
2394486	2016	204	102	2083	19	19	Lepomis gibbosus	21.85291978540064	25.047949812995952	19.065436760791545	0	0	0	1	0.9763802058900966	correct_baseline
2394486	2017	204	316	3744	21	21	Lepomis gibbosus	21.88701407775876	25.544191107638465	18.75343725786497	0	0	0	1	0.9730403415719827	correct_baseline
2394486	2018	204	169	2775	24	24	Lepomis gibbosus	21.92098178345433	26.32568636860607	18.2532540888878	0	0	0	1	0.9696446865203268	correct_baseline
2394486	2019	204	59	907	19	19	Lepomis gibbosus	21.954822148824206	27.39903880487362	17.592376835524732	0	0	0	1	0.9662134142656229	correct_baseline
2394486	2020	204	68	2818	19	19	Lepomis gibbosus	21.988534421939836	28.76716797394562	16.807203491936857	0	0	0	1	0.9627596955489819	correct_baseline
2427091	2000	131	1	0	0	0	Lithobates catesbeianus									correct_baseline
2427091	2001	131	34	0	0	0	Lithobates catesbeianus									correct_baseline
2427091	2002	131	41	0	0	0	Lithobates catesbeianus									correct_baseline
2427091	2003	131	51	0	0	0	Lithobates catesbeianus									correct_baseline
2427091	2004	131	16	0	0	0	Lithobates catesbeianus									correct_baseline
2427091	2005	131	30	0	0	0	Lithobates catesbeianus									correct_baseline
2427091	2006	131	13	0	0	0	Lithobates catesbeianus									correct_baseline
2427091	2007	131	33	2	2	2	Lithobates catesbeianus									correct_baseline
2427091	2008	131	69	0	0	0	Lithobates catesbeianus									correct_baseline
2427091	2009	131	62	1	1	1	Lithobates catesbeianus									correct_baseline
2427091	2010	131	131	11	3	3	Lithobates catesbeianus									correct_baseline
2427091	2011	131	312	3	3	3	Lithobates catesbeianus									correct_baseline
2427091	2012	131	387	0	0	0	Lithobates catesbeianus									correct_baseline
2427091	2013	131	314	1	1	1	Lithobates catesbeianus									correct_baseline
2427091	2014	131	354	4	1	1	Lithobates catesbeianus									correct_baseline
2427091	2015	131	172	1	1	1	Lithobates catesbeianus									correct_baseline
2427091	2016	131	155	0	0	0	Lithobates catesbeianus									correct_baseline
2427091	2017	131	253	1	1	1	Lithobates catesbeianus									correct_baseline
2427091	2018	131	181	4	4	4	Lithobates catesbeianus									correct_baseline
2427091	2019	131	59	0	0	0	Lithobates catesbeianus									correct_baseline
2427091	2020	131	100	1	1	1	Lithobates catesbeianus									correct_baseline
2434552	2002	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2003	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2004	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2005	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2006	359	1	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2007	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2008	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2009	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2010	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2011	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2012	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2013	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2014	359	1	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2015	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2016	359	1	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2017	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2018	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2019	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2434552	2020	359	0	0	0	0	Nyctereutes procyonoides									correct_baseline
2437394	2008	359	0	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2009	359	1	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2010	359	0	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2011	359	1	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2012	359	1	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2013	359	3	1	1	1	Callosciurus erythraeus									correct_baseline
2437394	2014	359	0	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2015	359	0	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2016	359	0	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2017	359	0	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2018	359	0	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2019	359	0	0	0	0	Callosciurus erythraeus									correct_baseline
2437394	2020	359	0	0	0	0	Callosciurus erythraeus									correct_baseline
2437450	2000	359	2	0	0	0	Tamias sibiricus									correct_baseline
2437450	2001	359	0	0	0	0	Tamias sibiricus									correct_baseline
2437450	2002	359	3	2	1	1	Tamias sibiricus									correct_baseline
2437450	2003	359	0	0	0	0	Tamias sibiricus									correct_baseline
2437450	2004	359	2	0	0	0	Tamias sibiricus									correct_baseline
2437450	2005	359	3	4	2	2	Tamias sibiricus									correct_baseline
2437450	2006	359	0	0	0	0	Tamias sibiricus									correct_baseline
2437450	2007	359	7	0	0	0	Tamias sibiricus									correct_baseline
2437450	2008	359	10	0	0	0	Tamias sibiricus									correct_baseline
2437450	2009	359	20	1	1	1	Tamias sibiricus									correct_baseline
2437450	2010	359	60	2	1	1	Tamias sibiricus									correct_baseline
2437450	2011	359	55	2	2	2	Tamias sibiricus									correct_baseline
2437450	2012	359	86	6	3	3	Tamias sibiricus									correct_baseline
2437450	2013	359	43	3	2	2	Tamias sibiricus									correct_baseline
2437450	2014	359	72	11	5	5	Tamias sibiricus									correct_baseline
2437450	2015	359	85	2	2	2	Tamias sibiricus									correct_baseline
2437450	2016	359	58	6	4	4	Tamias sibiricus									correct_baseline
2437450	2017	359	64	4	3	3	Tamias sibiricus									correct_baseline
2437450	2018	359	77	1	1	1	Tamias sibiricus									correct_baseline
2437450	2019	359	68	5	2	2	Tamias sibiricus									correct_baseline
2437450	2020	359	60	0	0	0	Tamias sibiricus									correct_baseline
2440946	2004	359	1	0	0	0	Muntiacus reevesi									correct_baseline
2440946	2005	359	0	0	0	0	Muntiacus reevesi									correct_baseline
2440946	2006	359	0	0	0	0	Muntiacus reevesi									correct_baseline
2440946	2007	359	0	0	0	0	Muntiacus reevesi									correct_baseline
2440946	2008	359	0	0	0	0	Muntiacus reevesi									correct_baseline
2440946	2009	359	1	0	0	0	Muntiacus reevesi									correct_baseline
2440946	2010	359	1	0	0	0	Muntiacus reevesi									correct_baseline
2440946	2011	359	2	0	0	0	Muntiacus reevesi									correct_baseline
2440946	2012	359	1	0	0	0	Muntiacus reevesi									correct_baseline
2440946	2013	359	2	0	0	0	Muntiacus reevesi									correct_baseline
2440946	2014	359	4	1	1	1	Muntiacus reevesi									correct_baseline
2440946	2015	359	2	1	1	1	Muntiacus reevesi									correct_baseline
2440946	2016	359	4	0	0	0	Muntiacus reevesi									correct_baseline
2440946	2017	359	9	1	1	1	Muntiacus reevesi									correct_baseline
2440946	2018	359	8	3	2	2	Muntiacus reevesi									correct_baseline
2440946	2019	359	7	1	1	1	Muntiacus reevesi									correct_baseline
2440946	2020	359	11	2	2	2	Muntiacus reevesi									correct_baseline
2443002	2000	358	1	0	0	0	Trachemys scripta									correct_baseline
2443002	2001	358	4	0	0	0	Trachemys scripta									correct_baseline
2443002	2002	358	4	0	0	0	Trachemys scripta									correct_baseline
2443002	2003	358	3	0	0	0	Trachemys scripta									correct_baseline
2443002	2004	358	4	0	0	0	Trachemys scripta									correct_baseline
2443002	2005	358	2	0	0	0	Trachemys scripta									correct_baseline
2443002	2006	358	3	0	0	0	Trachemys scripta									correct_baseline
2443002	2007	358	5	0	0	0	Trachemys scripta									correct_baseline
2443002	2008	358	7	0	0	0	Trachemys scripta									correct_baseline
2443002	2009	358	4	0	0	0	Trachemys scripta									correct_baseline
2443002	2010	358	35	0	0	0	Trachemys scripta									correct_baseline
2443002	2011	358	31	0	0	0	Trachemys scripta									correct_baseline
2443002	2012	358	31	2	1	1	Trachemys scripta									correct_baseline
2443002	2013	358	36	0	0	0	Trachemys scripta									correct_baseline
2443002	2014	358	64	2	1	1	Trachemys scripta									correct_baseline
2443002	2015	358	66	1	1	1	Trachemys scripta									correct_baseline
2443002	2016	358	62	2	2	2	Trachemys scripta									correct_baseline
2443002	2017	358	76	3	3	3	Trachemys scripta									correct_baseline
2443002	2018	358	98	0	0	0	Trachemys scripta									correct_baseline
2443002	2019	358	94	0	0	0	Trachemys scripta									correct_baseline
2443002	2020	358	191	1	1	1	Trachemys scripta									correct_baseline
2480764	2000	212	7	335	5	5	Threskiornis aethiopicus	4.41345194258078	9.05295399438729	2.151624548356979	0	0	0	1	0.8988130873958456	correct_baseline
2480764	2001	212	4	1054	3	3	Threskiornis aethiopicus	4.372011409479782	8.01752267097015	2.384088520738597	0	0	0	1	0.9053512451269339	correct_baseline
2480764	2002	212	4	152	4	4	Threskiornis aethiopicus	4.325471605433518	7.240516182131013	2.5840291132261535	0	0	0	1	0.9117964406043793	correct_baseline
2480764	2003	212	0	0	0	0	Threskiornis aethiopicus	4.27400413808015	6.678111284278658	2.7353709147270346	0	0	0	1	0.918097279657652	correct_baseline
2480764	2004	212	0	0	0	0	Threskiornis aethiopicus	4.217797306384564	6.2940134476014515	2.826465857730936	0	0	0	1	0.924178011368129	correct_baseline
2480764	2005	212	1	22	1	1	Threskiornis aethiopicus	4.157054953271226	6.05124869102124	2.8557917162053355	0	0	0	1	0.9299247049392824	correct_baseline
2480764	2006	212	0	0	0	0	Threskiornis aethiopicus	4.091995234977563	5.908642008107439	2.8338872079410993	0	0	0	1	0.9351638219912423	correct_baseline
2480764	2007	212	57	1395	6	6	Threskiornis aethiopicus	4.022849317541304	5.824879312662073	2.7783093456483092	0	0	0	1	0.9396327699561982	correct_baseline
2480764	2008	212	7	94	4	4	Threskiornis aethiopicus	3.9498600112883495	5.765565329134319	2.7059608586756396	0	0	0	1	0.9429534104287283	correct_baseline
2480764	2009	212	4	79	2	2	Threskiornis aethiopicus	3.8732803545429877	5.707244475260125	2.6286416798721204	0	0	0	1	0.9446515190101522	correct_baseline
2480764	2010	212	24	710	6	6	Threskiornis aethiopicus	3.793372158032648	5.637664610668925	2.5524172371137013	0	0	0	1	0.9442964484643398	correct_baseline
2480764	2011	212	152	6010	32	32	Threskiornis aethiopicus	3.7104045215998096	5.554421958175714	2.478584057454281	0	0	0	1	0.9417431114314693	correct_baseline
2480764	2012	212	83	4548	14	14	Threskiornis aethiopicus	3.6246523348614668	5.463457076394839	2.4047236694474226	0	0	0	1	0.9372399241766572	correct_baseline
2480764	2013	212	22	934	4	4	Threskiornis aethiopicus	3.5363947733713395	5.377698552790846	2.325546489889785	0	0	0	1	0.9312596871431299	correct_baseline
2480764	2014	212	42	4644	13	13	Threskiornis aethiopicus	3.445913801643667	5.31550913246521	2.233901143323081	0	0	0	1	0.9242673003295314	correct_baseline
2480764	2015	212	71	6495	26	26	Threskiornis aethiopicus	3.3534926940937613	5.298445956178706	2.12249277285276	0	0	0	1	0.9166155575099825	correct_baseline
2480764	2016	212	154	39579	27	27	Threskiornis aethiopicus	3.259414584545148	5.348353043503469	1.9863654002515976	0	0	0	1	0.9085443823698096	correct_baseline
2480764	2017	212	96	4907	17	17	Threskiornis aethiopicus	3.1639610544529395	5.484885375368783	1.8251337756391817	0	0	0	1	0.9002112020752129	correct_baseline
2480764	2018	212	28	1420	10	10	Threskiornis aethiopicus	3.0674107694059507	5.725037041766608	1.6434843582014995	0	0	0	1	0.8917192529584348	correct_baseline
2480764	2019	212	0	0	0	0	Threskiornis aethiopicus	2.9700381728045118	6.085087157215022	1.4496303043838656	0	0	0	1	0.883137236675086	correct_baseline
2480764	2020	212	0	0	0	0	Threskiornis aethiopicus	2.8721122448760017	6.583880019504486	1.2529129818175972	0	0	0	1	0.8745118045643292	correct_baseline
2486131	2005	212	1	9	1	1	Pycnonotus cafer									correct_baseline
2486131	2006	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2007	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2008	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2009	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2010	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2011	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2012	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2013	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2014	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2015	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2016	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2017	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2018	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2019	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2486131	2020	212	0	0	0	0	Pycnonotus cafer									correct_baseline
2489005	2006	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2007	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2008	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2009	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2010	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2011	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2012	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2013	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2014	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2015	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2016	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2017	212	1	25	1	1	Acridotheres tristis									correct_baseline
2489005	2018	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2019	212	0	0	0	0	Acridotheres tristis									correct_baseline
2489005	2020	212	0	0	0	0	Acridotheres tristis									correct_baseline
2498252	2000	212	531	10167	313	313	Alopochen aegyptiaca	666.5297303950306	756.5409800297384	587.2277817429122	0	0	0	1	0.9898163137681371	correct_baseline
2498252	2001	212	660	11129	328	328	Alopochen aegyptiaca	669.4280423816932	744.2758048293807	602.1073115895756	0	0	0	1	0.9904903455359105	correct_baseline
2498252	2002	212	746	11909	345	345	Alopochen aegyptiaca	672.1269011934327	733.2575996191945	616.092586756002	0	0	0	1	0.9911566638412621	correct_baseline
2498252	2003	212	602	10160	264	264	Alopochen aegyptiaca	674.623796837061	723.5130396890272	629.0380992365609	0	0	0	1	0.991813193213149	correct_baseline
